DACNAME;PLATFORM;LAUNCH_DATE;TRANS_SYSTEM;PLATFORM_TYPE;SENSOR_MODEL;SENSOR_SERIAL_NO;PI_NAME;PROJECT_NAME;Actif/Not Actif;LAST_CY_R;LAST_CY_D;DATE_LAST_DM_PSAL;LAST_CY_BR;LAST_CY_BD;DATE_LAST_DM_OXY 
coriolis;69040;2000-09-26;ARGOS;PROVOR;X;X;Christine Coatanoan;POMME;NA;_;112;-;_;_;-
coriolis;6904065;2020-08-14;IRIDIUM;ARVOR;SBE41CP_V7.2.5;11717;Inmaculada Ruiz-Parrado;ARGO SPAIN;A;025;_;-;_;_;-
coriolis;69041;2000-09-26;ARGOS;PROVOR;X;X;Christine Coatanoan;POMME;NA;_;034;-;_;_;-
coriolis;69042;2001-04-04;ARGOS;PROVOR;FSI;n/a;Christine Coatanoan;POMME;NA;_;105;2011-06-15;_;_;-
coriolis;69043;2001-04-05;ARGOS;PROVOR;FSI;n/a;Christine Coatanoan;POMME;NA;_;064;2014-02-21;_;_;-
coriolis;69044;2001-04-21;ARGOS;PROVOR;FSI;n/a;Christine Coatanoan;POMME;NA;_;097;2011-06-15;_;_;-
coriolis;69054;2001-05-21;ARGOS;APEX;SBE41;n/a;Klaus-Peter KOLTERMANN;Euro-Argo;NA;_;094;2010-09-03;_;_;-
coriolis;69055;2001-05-19;ARGOS;APEX;SBE41;n/a;Klaus-Peter KOLTERMANN;BSH;NA;_;099;2010-09-03;_;_;-
coriolis;69056;2001-05-19;ARGOS;APEX;SBE41;n/a;Klaus-Peter KOLTERMANN;Euro-Argo;NA;_;112;2010-09-03;_;_;-
coriolis;69057;2001-05-20;ARGOS;APEX;SBE41;n/a;Klaus-Peter KOLTERMANN;BSH;NA;_;071;2010-09-03;_;_;-
coriolis;69058;2001-05-20;ARGOS;APEX;SBE41;n/a;Klaus-Peter KOLTERMANN;Euro-Argo;NA;_;124;2010-09-03;_;_;-
coriolis;69069;2001-03-16;ARGOS;APEX;SBE41;n/a;Marek STAWARZ / Birgit KLEIN;ARGN;NA;039;076;2010-10-18;_;_;-
coriolis;69070;2001-06-04;ARGOS;APEX;SBE41;n/a;Marek STAWARZ / Birgit KLEIN;Euro-Argo;NA;049;060;2010-10-18;_;_;-
coriolis;69071;2001-03-16;ARGOS;APEX;SBE41;n/a;Marek STAWARZ / Birgit KLEIN;ARGN;NA;066;090;2010-10-18;_;_;-
coriolis;69072;2001-03-16;ARGOS;APEX;SBE41;n/a;Marek STAWARZ / Birgit KLEIN;Euro-Argo;NA;_;076;2010-10-18;_;_;-
coriolis;69073;2001-03-16;ARGOS;APEX;SBE41;n/a;Marek STAWARZ / Birgit KLEIN;ARGN;NA;_;095;2010-10-18;_;_;-
coriolis;7900013;2002-12-09;ARGOS;APEX;SBE41;n/a;Olaf KLATT;AWI Argo;NA;_;263;2011-11-03;_;_;-
coriolis;7900014;2002-12-17;ARGOS;APEX;SBE41;n/a;Olaf KLATT;WECCON;NA;_;259;2011-11-03;_;_;-
coriolis;7900015;2002-12-19;ARGOS;APEX;SBE41;n/a;Olaf KLATT;AWI Argo;NA;_;193;2011-11-03;_;_;-
coriolis;7900016;2002-12-22;ARGOS;APEX;SBE41;n/a;Olaf KLATT;AWI Argo;NA;199;234;2011-11-03;_;_;-
coriolis;7900017;2002-12-23;ARGOS;APEX;SBE41;n/a;Olaf KLATT;Euro-Argo;NA;_;017;2011-11-03;_;_;-
coriolis;7900018;2002-12-25;ARGOS;APEX;SBE41;n/a;Olaf KLATT;Euro-Argo;NA;_;154;2011-11-03;_;_;-
coriolis;7900019;2002-12-28;ARGOS;APEX;SBE41;n/a;Olaf KLATT;AWI Argo;NA;_;268;2011-11-03;_;_;-
coriolis;7900020;2003-01-06;ARGOS;APEX;SBE41;n/a;Olaf KLATT;AWI Argo;NA;_;030;2011-11-03;_;_;-
coriolis;7900021;2003-01-08;ARGOS;APEX;SBE41;n/a;Olaf KLATT;AWI Argo;NA;_;227;2011-11-03;_;_;-
coriolis;7900022;2003-01-09;ARGOS;APEX;SBE41;n/a;Olaf KLATT;Euro-Argo;NA;193;225;2011-11-07;_;_;-
coriolis;7900040;2004-04-21;ARGOS;APEX;SBE41;n/a;Olaf KLATT;AWI Argo;NA;172;138;2011-11-01;_;_;-
coriolis;7900041;2004-04-22;ARGOS;APEX;SBE41;n/a;Olaf KLATT;Euro-Argo;NA;_;011;2011-11-01;_;_;-
coriolis;7900042;2004-04-22;ARGOS;APEX;SBE41;n/a;Olaf KLATT;AWI Argo;NA;_;024;2011-11-01;_;_;-
coriolis;7900068;2005-01-26;ARGOS;APEX;SBE41;n/a;Olaf KLATT;ARGO_AWI;NA;_;033;2011-10-24;_;_;-
coriolis;7900069;2005-05-11;ARGOS;X;X;X;Olaf KLATT;ARGO_AWI;NA;001;134;-;_;_;-
coriolis;7900070;2005-02-01;ARGOS;X;X;X;Olaf KLATT;ARGO_AWI;NA;_;035;-;_;_;-
coriolis;7900071;2005-02-06;ARGOS;APEX;SBE41;n/a;Olaf KLATT;ARGO_AWI;NA;_;146;2009-09-09;_;_;-
coriolis;7900072;2005-02-07;ARGOS;APEX;SBE41;n/a;Olaf KLATT;ARGO_AWI;NA;117;228;2012-02-15;_;_;-
coriolis;7900073;2005-02-08;ARGOS;X;X;X;Olaf KLATT;ARGO_AWI;NA;075;148;-;_;_;-
coriolis;7900074;2005-02-08;ARGOS;APEX;SBE41;n/a;Olaf KLATT;ARGO_AWI;NA;_;022;2011-10-27;_;_;-
coriolis;7900075;2005-02-09;ARGOS;APEX;SBE41;n/a;Olaf KLATT;Euro-Argo;NA;_;052;2011-10-27;_;_;-
coriolis;7900076;2005-02-16;ARGOS;APEX;SBE41;n/a;Olaf KLATT;Euro-Argo;NA;010;009;2011-10-27;_;_;-
coriolis;7900077;2005-02-16;ARGOS;APEX;SBE41;n/a;Olaf KLATT;ARGO_AWI;NA;106;224;2012-09-06;_;_;-
coriolis;7900078;2005-02-17;ARGOS;APEX;SBE41;n/a;Olaf KLATT;ARGO_AWI;NA;_;198;2011-10-27;_;_;-
coriolis;7900079;2005-02-17;ARGOS;APEX;SBE41;n/a;Olaf KLATT;ARGO_AWI;NA;_;091;2012-09-06;_;_;-
coriolis;7900080;2005-02-21;ARGOS;X;X;X;Olaf KLATT;ARGO_AWI;NA;053;_;-;_;_;-
coriolis;7900081;2005-02-23;ARGOS;APEX;SBE41;n/a;Olaf KLATT;Euro-Argo;NA;_;139;2011-10-24;_;_;-
coriolis;7900082;2005-02-24;ARGOS;X;X;X;Olaf KLATT;ARGO_AWI;NA;070;_;-;_;_;-
coriolis;7900083;2005-02-25;ARGOS;X;X;X;Olaf KLATT;ARGO_AWI;NA;036;_;-;_;_;-
coriolis;7900084;2005-02-25;ARGOS;APEX;SBE41;n/a;Olaf KLATT;Euro-Argo;NA;_;201;2012-02-08;_;_;-
coriolis;7900085;2005-02-27;ARGOS;APEX;SBE41;n/a;Olaf KLATT;ARGO_AWI;NA;068;041;2006-04-19;_;_;-
coriolis;7900086;2005-02-28;ARGOS;X;X;X;Olaf KLATT;ARGO_AWI;NA;064;104;-;_;_;-
coriolis;7900087;2005-02-28;ARGOS;APEX;SBE41;n/a;Olaf KLATT;Euro-Argo;NA;_;033;2011-10-25;_;_;-
coriolis;7900088;2005-03-03;ARGOS;APEX;SBE41;n/a;Olaf KLATT;ARGO_AWI;NA;127;193;2011-10-25;_;_;-
coriolis;7900089;2005-03-03;ARGOS;APEX;SBE41;n/a;Olaf KLATT;ARGO_AWI;NA;_;139;2011-10-25;_;_;-
coriolis;7900090;2005-03-04;ARGOS;APEX;SBE41;n/a;Olaf KLATT;Euro-Argo;NA;_;181;2011-10-25;_;_;-
coriolis;7900091;2005-03-07;ARGOS;APEX;SBE41;n/a;Olaf KLATT;ARGO_AWI;NA;_;143;2011-10-25;_;_;-
coriolis;7900093;2005-03-08;ARGOS;X;X;X;Olaf KLATT;ARGO_AWI;NA;077;134;-;_;_;-
coriolis;7900095;2005-03-13;ARGOS;APEX;SBE41;n/a;Olaf KLATT;Euro-Argo;NA;134;126;2011-10-25;126;_;-
coriolis;7900096;2005-03-13;ARGOS;APEX;SBE41;n/a;Olaf KLATT;Euro-Argo;NA;_;125;2009-09-17;_;_;-
coriolis;7900097;2005-03-15;ARGOS;X;X;X;Olaf KLATT;WECCON;NA;059;115;-;_;_;-
coriolis;7900122;2006-07-01;ARGOS;X;X;X;Olaf KLATT;MERSEA;NA;029;030;-;_;_;-
coriolis;7900123;2006-07-02;ARGOS;X;X;X;Olaf KLATT;MERSEA;NA;029;058;-;_;_;-
coriolis;7900126;2006-07-13;ARGOS;X;X;X;Olaf KLATT;MERSEA;NA;_;026;-;_;_;-
coriolis;7900129;2006-09-30;ARGOS;APEX;SBE41;n/a;Olaf KLATT;ARGO_AWI;NA;_;010;2011-10-17;_;_;-
coriolis;7900130;2006-10-01;ARGOS;APEX;SBE41;n/a;Olaf KLATT;Euro-Argo;NA;_;027;2011-10-18;_;_;-
coriolis;7900131;2006-10-12;ARGOS;APEX;SBE41;n/a;Olaf KLATT;ARGO_AWI;NA;_;016;2011-10-17;_;_;-
coriolis;7900132;2006-10-12;ARGOS;APEX;SBE41;n/a;Olaf KLATT;ARGO_AWI;NA;015;020;2011-10-17;020;_;-
coriolis;7900133;2006-10-16;ARGOS;APEX;SBE41;n/a;Olaf KLATT;ARGO_AWI;NA;_;030;2011-10-18;030;_;-
coriolis;7900155;2007-02-11;ARGOS;X;X;X;Olaf KLATT;MERSEA;NA;_;002;-;_;_;-
